user,title,text,rating,url
RayWatson,Nice beach for a visit,"Mereweather Beach Enjoyed viewing the Baths and the beach was lovely, very crowded so very popular.  We had a lovely day in Newcastle and this beach added to our joy.  Enjoy",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r756560468-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
MMW55,Beautiful views,Mereweather Beach From Dixon Park to the other side of Merewether beach is  an easy walk with great views and two popular places to buy food and drinks.  Watching the morning sunrise on the waves is breathtaking.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r751633887-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
sandramG5252VG,"Beautiful, clean sandy beach","Mereweather Beach Merewether Beach is awesome.  Well patrolled, clean and great for families as well as surfers.  It's home to some international surfing stars and locals love it too.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r749314394-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Trickus1965,Wonderful 24hour 7 day swim,Mereweather Beach Merewether Beach wonderful. The baths more wonderful. Access 24 hours a day. Every day during hot days.,4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r747011862-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
439nevilles,Lovely,"Mereweather Beach This is the best surf beach in Newcastle in my opinion,  free parking, restaurants and change rooms and great surf,  also great for dog walking",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r744908341-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
DANIZ1234,Group visit,Mereweather Beach Combo of Merewether beach and bar beach are very nice. There’s some rock pools at the northern end. A cafe kiosk on the bar beach end and the mere weather surf house at southern end. Lots of parking (but does fill up) and a skate park across the road in the middle. Lots of families and it’s patrolled.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r744434595-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
AussieKate13,A great place for a swim,"Mereweather Beach The Merewether Ocean Baths are a great place to swim.  Yep I am here again. They have an area for laps and a ramp for disability access. Ocean water fills the baths. They are pumped out and cleaned regularly. There is parking, public transport, a nice walking path, places to eat. A good place to visit.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r742168922-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
870aidenm,Scenic & good for kids,Mereweather Beach Nice sand. There’s a pool spot for kids. Facilities available. Short walk into town for food.pretty beach.,4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r741652148-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
DEP3,gorgeous views at a popular summer beach for swimming,"Mereweather Beach Part of a cruise ship shore excursion, this beach is popular with the locals,too. Dramatic backdrops for photo taking. Lovely  for strolling. expect high temperatures in December. Has places to eat, too.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r737155791-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Mon55,"Popular beach, great seaside walk too",Mereweather Beach Beautiful patrolled beach with lots of nearby parking. great place to take the family for a fun time. Lots of cafes nearby too.,4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r736380443-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
LVSNeco,A must do beach,"Mereweather Beach I will keep it simple.. Merewether beach is a MUST DO if you are in Newcastle 

Clean, patrolled, lots to do and see and good food. Go here and make good memories.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r736212334-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
jalamacoza,The Bondi of Newcastle,"Mereweather Beach Awesome beach, great boardwalk that goes for miles. Much hype and activity, uphill walk, skating, cycling, dogs, kids, couples - parks and playgrounds.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r729489734-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
newcastle2300,Great place for a swim on a hot day,"Mereweather Beach Easy parking nearby, clean beach for swimming, good coffee nearby, a bit of whale watching and general people watching.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r724812849-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
322Linda,Stunning beach and rock pools.,Mereweather Beach Had a beautiful evening swim in the rock pools after a long walk on the beach. Some very nice shells on the beach.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r724366374-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
gregd538,Great Beach,"Mereweather Beach Very popular beach in Newcastle. The beach stretches from Merewether to Bar Beach with Dixon Park Beach in between. Great for walking or running along the beach.  Great location. Close to Merewether Ocean Baths, Cafes and a very popular pub across the road. What more could you ask for.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r724258366-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Madshus,Nice promenade,"Mereweather Beach I didn't go into the water as I'd got to Newcastle too late; but my host and I walked up and down the beach, and along the promenade. It's a nice beach for sure at dusk. Not far from the centre of town and its cafes and restaurants.",4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r722706317-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
phillipk8,Simply stunning !,Mereweather Beach What more could you ask for than sitting on merewether beach having a fantastic lunch watching the board riders doing their thing in the waves A great safe beach and a amazing beach to walk along .Showers and toilet facilities are available .,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r719884070-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Aussie8888,"Beautiful beach, cafes, parking, surfing - awesome","Mereweather Beach On a wonderful stretch of beaches from merewether up to Bar Beach, there is clear / clean water and plenty of parking. Two cafes and a restaurant right on the beach, with good facilities. Known for some good surfing and never crowded (unlike Sydney beaches).",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r716456639-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
BabyandUs,Lovely !,"Mereweather Beach Beautiful beach, lots of surf lifesaving, great coastal walks and if you add in the Memorial Walk too, you could walk for ages. Baths looked good but we didn't go in.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r714663564-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Chopper1959,Newcastle Drive 2019,"Mereweather Beach We drove along the coastal drive to Mereweather beach, great views of the ocean and rock formations, parking available, the ocean baths were not in use as the council was removing sand and cleaning them.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r714349787-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
healthygirl222,Stunning beach,Mereweather Beach Great food at the Surf club with wonderful views. The enclosed ocean baths are safe and great to swim in.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r707927791-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
karendT7089NE,Fantasic beach,Mereweather Beach Spectacular Beach! Perfect waves. Always clean and tidy shore with friendly people enjoying hassle free lifestyle.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r706136518-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
phalseprofit,Quick drive to beach,Mereweather Beach I drove down on Sunday.  The sun was out. There was surf about 3 to 5 foot. Was quite large. Nice breeze and lots of parks in the car park..Good place one of the best beaches in Australia,4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r696785876-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
779kerrieb,Showing off Newcastle to international visitors,Mereweather Beach Newcastle has the most beautiful beaches in a relaxed country town environment it’s a must see destination for all travellers,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r696258741-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
SherienneH,Merewether Beach,"Mereweather Beach Beautiful beach, great walkway and the baths are a safe place for young kids to swim
One of the nicest beaches in Newcastle",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r696171157-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
margaretan116,Wonderful Beach,"Mereweather Beach Love Mereweather beach one of the best around .
All facilities available including great eating and coffee options very close by so need to worry about getting thirsty or hungry whilst enjoying a day here 
Like most beaches parking can be a bit hard at times but worth a little walk if you cannot find any on the esplanade",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r687609018-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
kiernanh,Iconic surfbeach and headland.,"Mereweather Beach Great place to visit. Scenic views, bathing, great restaurant with amazing views suspended over the busy hub of activity on the boardwalk. Easily accessible.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r686339500-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Scottiehere,One of the most popular..,"Mereweather Beach One of if not the most popular beach in Newie! A bit of something for everyone, apart from finding a parking spot on a busy day!!",4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r683894564-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
PicklesNewcastle,Why travel overseas when Newcastle provides the best beaches,"Mereweather Beach Merewether Beach, Bar Beach Nobbys and Newcastle provide so many opportunities to enjoy safe and relaxing experiences . They are unquestionably some of the great beaches of the world and as well provide great food and drink facilities to sit back and enjoy the view . Forget the south of France and instead spend your time in Newcastle... the beaches are free",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r683836862-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
themerlins,Not really for young kids,Mereweather Beach Beach lols nice but very rough swell and not really suitable for toddlers and young kids. Getting dunked a lot an perhaps good for strong swimmers and surfers but seen better beaches around Australia. Can get good coffees around the place.,3,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r681429268-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Namduh1954,One of the best beaches in Australia,"Mereweather Beach White sand, cliffs in the background, surfers in the water, what else could you ask for on a bright sunny day.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r680040341-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
12jenko34,Merewether Beach - The best!!!!,"Mereweather Beach A great beach, good waves, great walks, the best castle views, watch the dolphins surfing the waves, why would you want to go anywhere else. Check it out for yourself.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r679028134-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
sheldonp558,"Nice, clean beach","Mereweather Beach I came here to stretch my legs after a bit of a drive. Not too many people here, plenty of parking around, lovely spot!",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r672036708-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
geoffr487,Great spot,"Mereweather Beach Fantastic spot, has a great beach, ocean baths, resturants and pub, walking paths, recommend getting their early to get a park.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r670557616-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
AnnikadeBruijne,Excellent beach with beautiful blue water and yellow sand,Mereweather Beach A great beach - definitely a must see - highly recommend a trip here with or without the family! Easy access and okay to park etc.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r669737444-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
judysW9083BZ,Beach is a life,"Mereweather Beach Great beach caters for the whole family. Body surfing board riding, swimming.is a patrolled beach. Food out let great food.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r666610513-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
LanceN3,Merewether beach.,"Mereweather Beach Great swimming beach, patrolled majority of time.  Plenty of parking . Take away food and coffee etc with seating and amenities / toilets Showers change rooms.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r666182327-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
J3545OKjoanw,Mrs,Mereweather Beach We live very close to Merewether beach and it is absolutely beautiful and there are coffee places there so it is so nice to have a coffee and take in the view of the ocean,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r666174481-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
AndyB5045,Merewether Beach,"Mereweather Beach Great beach, great swimming, great surf. The cafe has loads options for snacks, coffee is good.
The surf house has great $10 pizza options for the kids.
Great views to just sit a relax.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r666163569-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Michael-4551,Merewether Beach,Mereweather Beach Visited on Thursday 14th February. This is one of the better beaches in Newcastle with plenty of parking available.,4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r663677909-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
anngrimshaw7,Full moon meditation,"Mereweather Beach Awesome beach, great place for the free Full Moon Meditation, 100's of people gather and proceed to be mesmerised by the sound of the ocean and guided meditation, such a peaceful place on earth",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r660221357-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
porgy328,Beautiful Place,"Mereweather Beach merewether = good sandy beach , most times really good surf conditions. caters to the body surfers, boardies and adjacent is 2 open pools... 1 for littlies and the main pool for anyone which is flushed by ocean swell and also emptied Mechanically weekly...merewether has a boardwalk cafe which is most adequate...For up market dining you Merewether Surf House close by...then across the road we have the iconic Beaches Hotel.....if this is not enough further along on the same strip of beach you have Dixon Park surf club",4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r659672448-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
juliehV6727NJ,Beach walk,"Mereweather Beach Absolutely love this beach. Lovely easy walk,  lots to see and do. Oven baths to swim in,  rock pools for the kids,  great surfing,  upmarket dining or casual beach cafes on the promenade. Clean water and beach. Watch the whales and dolphins. The home of Surfest. Plenty of parking.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r659660629-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
AHospitalityTraveler,Beautiful location!,"Mereweather Beach Waves, Beach, Surf & Sand. A lovely beach to cool off all year round. The kiosk  opens early for coffee & a snack, plenty of seats & tables. Very clean eating facilities. You can walk down to the beach or sit near Café & watch the surfers & the waves. Bucketlist!",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r658364643-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
863SueM,Surfer Beach,Mereweather Beach This is Newcastle’s beach known for great surfing.  A surfing competition called Surfest is held at this beach.  We saw the preparations being done while we walked the boardwalk.,4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r658165431-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
651darrinr,Cool off,"Mereweather Beach One off the classic beaches to visit has cafes ,restaurant and a beach bathe . Guards on duty change rooms clean and seats to rest. Parking limited",4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r657470175-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Tripmax86,Excellent beach like all in the area.,"Mereweather Beach Pools are seawater, free but grubby unless recently cleaned (not so often by the look of it). Newcastle Beach baths are better looked after.",4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r657090357-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Y5768QAjohnl,"Enormous and safe fresh saltwater pool, sandy beach, cafe and rough surf.","Mereweather Beach For average swimmers, the fresh saltwater pool is the way to go when the surf is rough. The pool is emptied and cleaned on a regular published schedule.The surf club pavilion has a cafe and restaurant with great food. Early evening is a great time at the pavilion overlooking the blue ocean.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r656152638-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
markd231,Great Beach in the heart of Newcastle,"Mereweather Beach Merewether Beach forms part of the Bar Beach, Dixon Park stretch & has a lot of facilities. Cafe's, Ocean Baths and Surf House are all nearby. Great spot to spend a day or an evening!",4,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r654223553-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
W4538MOrebeccas,Something for Everyone,"Mereweather Beach Watch pink tipped waves break over the huge ocean baths at sunset. Walk along the beach promenade and watch the surfers. Stop at Merewether Surf House for a $10 pizza and beer, or go upstairs for a bar meal or dine in the restaurant.

The little ones love making sandcastles by the safe kids’ ocean pool, wash off under the outdoor showers and there are tables and chairs ideal for family picnics.

Or join the Icebergs who swim at dawn all year round.

What more could you want?",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r652219395-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
dshah2018,Beautiful beach,"Mereweather Beach I can be biased considering local, but I am sure any one visiting this beach will be enchanted. The baths are fabulous. Very clean beach and patrolled. I don't surf but it is great for surfing I am told.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r651837293-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
roxyjules,Beautiful beach,Mereweather Beach This is just one of Newcastle's beautiful beaches and its also one of the best surfing beaches around.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r651798254-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
HoneyBub77,"Ocean baths, patrolled beach and great facilities","Mereweather Beach Love the ocean baths and rock pools.  Plenty of seating around the pools and in front of the surf club. Surf beach was patrolled, water clear and beautiful.  Adequate parking but still very busy during peak times.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r649762725-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
22seamusw,Beautiful Beach,Mereweather Beach Merewether Beach is my favourite beach. Beautiful headland and Merewether Ocean Baths is the perfect place to cool off with plenty of shaded areas to sit and take in the spectacular view.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r649228821-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
rickys763,Very good beach,Mereweather Beach Clean and well maintained beach. Excellent concrete walking path. Food and drink options also available close by. Can get busy in peak times.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r648599823-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
maria579,Beautiful,Mereweather Beach The beach is great & the baths there are even better for families as the water is calm & shallow. Very relaxing compared to sitting by the beach & having to stand by the waves.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r648594944-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
idk2019,Heaven,Mereweather Beach What can you say a piece of paradise in the heart of paradise family friendly has lifeguards what more could you want absolutely stunning Beach,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r648278462-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
656kv,gorgeous beach with pools as a 2nd option,Mereweather Beach On the water in a boat Cruise XP Dominic's tour.Great swell 26 Dec 2018. Highly recommended for children and family.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r647889757-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
GladiuzM,Fantastic,"Mereweather Beach WOW what a great beach it has surfing and a great place for a swim, it had lifeguards on duty as well. It was very over case and still heaps of people enjoying the beach. 10/10 Would go back.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r647097763-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
INGE_2964,Stunning views,"Mereweather Beach What a Beach... Easily the Best
It has Everything.... Waves, Rockpool,Food,Pavilion,Walkway,Ocean Baths!! ENJOY",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r644649826-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
May_J83,One of the best we've been too,"Mereweather Beach Wow! What a beach! Great area for everyone. Has the surf, also has rockpools - plus baths, and a kids beach.
Cannot fault it!
Bonus is there's a cafe/restaurant close by (which overlooks the beach). Great for fries for lunch or a popsicle.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r643642946-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
LynetteC697,a lovely coastal experience,Mereweather Beach on a fine day it was great to see this excellent stretch of coast with such a suitable walking path.,5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r643185272-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
D7667PQchristopherl,Went running at Merewether Beach.,"Mereweather Beach Very scenic beach. All the coast in the vicinity is stunning. Close to Merewether ocean Baths. Lots of facilities ie toilet, shower, kiosk/cafe. Life saving club and patrolled water.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r639138539-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
andrewbP5559OX,Home front,"Mereweather Beach Great spot for a tinnie after a Kong day at work! Beautiful beach for a swim or surf , has an annual surf festival in February",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r638936801-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
Leslee30,Home to world champion surfers,"Mereweather Beach Training ground for many of the world surfing champions. This beach has a wonderful coastline, great restaurant/cafes and family friendly.",5,https://www.tripadvisor.com/ShowUserReviews-g255325-d3246009-r638712992-Merewether_Beach-Newcastle_Greater_Newcastle_New_South_Wales.html
