user,title,text,rating,url
BeachYogi858,Beautiful beach,"Sandy Beach Rincon Absolutely one of our favorite beaches in Rincon! Some days see amazing surf, some days see calm conditions perfect for bathing. If you don’t like the conditions one day, wait a day and they will change. Great beach for laying out. Hopping bars and restaurants line the charming little neighborhood that surround the beach. As long as high N/NE winds aren’t in the forecast, this is the beach to go to!",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r755263959-Sandy_Beach-Rincon_Puerto_Rico.html
N2328YWjackw,Presidents week in Rincon,Sandy Beach Rincon Beautiful beach. Beware the surf can be rough for swimmers and this beach is notorious for rip currents. My friends was pulled out several indeed feet within seconds and had a hard time swimming back to shore. Apparently there are several drownings per year at Sandy Beach.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r747031260-Sandy_Beach-Rincon_Puerto_Rico.html
NSinatra,Beautiful beach!,Sandy Beach Rincon Love Sandy Beach. Does get a little crowded on the weekend so get there early.  Great beach for families,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r746274719-Sandy_Beach-Rincon_Puerto_Rico.html
Windycitytravellers,I love this beach,Sandy Beach Rincon Hard to go wrong on any beach in Rincon.. surf capital of Puerto Rico.. this beach has the surf and sand and also the jungle at its  edges ... great for shade and also checking out iguanas when you’re not checking out the surf ...also has very cool surfing community all around it,3,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r745096563-Sandy_Beach-Rincon_Puerto_Rico.html
Frank815,Great beach,Sandy Beach Rincon Beautiful beach always a nice breeze and you have a bar you can walk to and grab drinks. Use the restroom etc...,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r739238044-Sandy_Beach-Rincon_Puerto_Rico.html
Tigrezz,Beach lover paradise!,"Sandy Beach Rincon I love the beach and sandy beach made my stay in Rincon. It’s called sandy beach for a reason...the sand is so beautiful and the water is very clear  blue. This is paradise!!! It’s not crowded, just a few people here and there...plenty of space and you can nap without being disturbed. This was like a private beach for us. It was so tranquil. Check it out please!!!",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r720946199-Sandy_Beach-Rincon_Puerto_Rico.html
Jesco74,Awesome beach,"Sandy Beach Rincon nice and quiet, not too many people.  Almost feels like a private beach.  Take your own chairs and umbrellas.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r687809457-Sandy_Beach-Rincon_Puerto_Rico.html
Christine2335,Quiet Small Beach,"Sandy Beach Rincon While staying in Isla Verde my husband and I decided to spend the day checking out Rincon. It was about a two hour drive on a Friday. I had researched a few Rincon beaches to check out and Sandy Beach was one of them.  It's not advertised with signage on the road so it was hard to find.  Small parking lot, no one around.  There are houses on the beach so those occupants were around, but that's it. We were approached by a couple guys selling homemade lava cakes, which we bought for $5 each and then were stopped by a guy who ran out of gas and needed money, so we gave him some.  At this point, we took some pics on the beach, drank a few beers then moved on.  I wouldn't waste my time stopping.  We found the downtown public beach had more facilities, a restaurant and not do desolate. Don't get me wrong, we do like quiet beaches with few people like on Vieques, but this one wasn't very appealing.",3,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r678611426-Sandy_Beach-Rincon_Puerto_Rico.html
986august,calm beach with rock bottom,"Sandy Beach Rincon It was a very nice beach with calm waves, when we went in the early morning on Wednesday we were the only people out there for a while. However in the shallow waters the bottom appears to be a flat rock surface which was not my favorite.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r675937303-Sandy_Beach-Rincon_Puerto_Rico.html
restfulm,Lovely for the afternoon,"Sandy Beach Rincon Perhaps not the most beautiful nor picturesque beach, but a nice place to spend a lazy, relaxing afternoon with friends.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r673423460-Sandy_Beach-Rincon_Puerto_Rico.html
morgagwell,Amazing,Sandy Beach Rincon Quiet and nice place to love nature. Locals are really friendly and there are a few places walking distance to eat.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r672841194-Sandy_Beach-Rincon_Puerto_Rico.html
billmX2518SI,Meeting friends at the beach,Sandy Beach Rincon Met friends for picnic at the beach . There’s plenty of Americans here to exchange adventures with and get new ideas. But this beach never disappoints and if you get lucky you can find some nice sea glass here as well...,4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r660443503-Sandy_Beach-Rincon_Puerto_Rico.html
genenurse,Gorgeous,"Sandy Beach Rincon Beautiful beach, gorgeous water, rolling waves.  Make sure you go.  Several entry points along the road.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r655652946-Sandy_Beach-Rincon_Puerto_Rico.html
hattrupmd,Great waves,"Sandy Beach Rincon Loved being right on the beach.  Listened to the waves day and night.  Not too crowded, and most days were able to watch surfers.  Saw whales off the shore the first day (3 of them) and none the rest of the week.  Sand near the shore is pretty gravely.  Surf can be rough, but water is nice.  A little drop off when entering the water and waves can make it a challenge to get out",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r653709946-Sandy_Beach-Rincon_Puerto_Rico.html
212charlenef,Surfer Watching,"Sandy Beach Rincon When conditions are right, great beach to hang out on and watch surfers “catch a wave”! Tamboo restaurant has a covered deck and a delicious whole Fried Snapper on yummy sauce when available. People watching is also fun on Sandy Beach!",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r651665917-Sandy_Beach-Rincon_Puerto_Rico.html
344mariuxil,Amazing spot,"Sandy Beach Rincon One of my favorites beaches in Rincon. My boyfriend was looking for good waves so we stopped here. Its a surfer ‘s beach and you can also enjoy a nice walk through the beach and chill. lots of restaurants around the area, many options of food and drinks. Highly recommended.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r649911607-Sandy_Beach-Rincon_Puerto_Rico.html
76AmyC,Sandy beach,Sandy Beach Rincon The beach is very sandy with beautiful views.  Nice stretch to walk along as well.  This area is good for surfing.  Not a calm beach if that is what you are looking for.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r649710488-Sandy_Beach-Rincon_Puerto_Rico.html
YamileC33,Safe Surfing,Sandy Beach Rincon No rocks on the shore and boards are available for rent right on the beach! $25 for 4 hours with is a half day.  Ge there early to rent the best boards.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r646609323-Sandy_Beach-Rincon_Puerto_Rico.html
Jen4h2o,The best,"Sandy Beach Rincon This was our favorite beach!!  It was sparsely populated and had nice shade trees, a lovely place to spend the day",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r637139034-Sandy_Beach-Rincon_Puerto_Rico.html
Paulie9999,Beautiful sunsets,"Sandy Beach Rincon Great spot for surfers and awesome beach to view a great sunset, walks on the beach and if your a strong swimmer that could work but lots of surfers. Also there’s some good shipping and raw oyster bar plenty to do.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r637131337-Sandy_Beach-Rincon_Puerto_Rico.html
chadleman,Views!,Sandy Beach Rincon We walked here from our place a couple miles up the beach. We rented the chairs from Rd2happiness which were perfect! Very picturesque and a wonderful way to while away the morning!,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r633272441-Sandy_Beach-Rincon_Puerto_Rico.html
deborab644,Great beach,"Sandy Beach Rincon Great beach for relaxing, but not much for swimming. Beaches are good for surfers so be aware of currents",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r632878645-Sandy_Beach-Rincon_Puerto_Rico.html
explorcation,Great for a Beach Walk,"Sandy Beach Rincon We visited Oct 2018. The shoreline was beautiful and the sand quite soft for walking. We were able to watch several surfers ride the waves. We were a little disappointed that we didn't get to experience Tamboo on the beach. Tamboo was closed during our visit but was re opening the next week. We likely would have really enjoyed having a meal/drinks on this beach. 

We did take pics/video of our visit. Feel free to check out the footage in our Puerto Rico videos on our channel ""Explorcation"". Footage includes Sandy Beach and other areas of interest around Rincon.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r628441359-Sandy_Beach-Rincon_Puerto_Rico.html
rebecca2022,Still love this beach...,Sandy Beach Rincon Beach was affected by nor’easter. Seems to be More rock and less shore but still beautiful and relaxing.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r602533814-Sandy_Beach-Rincon_Puerto_Rico.html
jsousavalentin71,Great for Surfing,"Sandy Beach Rincon Although not a surfer myself, my kids greatly enjoyed the rougher waters when it came to water sports. Prices negotiable.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r588425864-Sandy_Beach-Rincon_Puerto_Rico.html
aliciamQ8054LO,Beautiful shoreline,"Sandy Beach Rincon The beach is beautiful, but not for swimming.  The tide is too strong and pulls you.  It is very suitable for dipping your feet in the water and long walks by the shoreline.",3,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r583841633-Sandy_Beach-Rincon_Puerto_Rico.html
tomz861,Nice Stretch of Sand,"Sandy Beach Rincon This beach is in Puntas, and is prob the longest beach in the Rincon area.  There are several beach bars and restaurants along the beach.  You can rent surfboards in a few places.  There are also some small shops and food carts. 
The Tamboo Beach Bar is a great place to view the beach and have a beveage & snack.
The beach offers great views of Desecho island and Aquadilla. 
Be careful driving down the narrow roads through the Puntas neighborhoods as you go down to the beach.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r583181412-Sandy_Beach-Rincon_Puerto_Rico.html
Beamer1973,Sunset dinner,"Sandy Beach Rincon I was in Rincon last week for a SUP retreat and we ate here one night.  I can't say enough about the view!!!! Definitely get here for sunset.  The food, atmosphere and people were great too!",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r573086242-Sandy_Beach-Rincon_Puerto_Rico.html
tomalley1950,Great sand with shady areas - what more could you want!,"Sandy Beach Rincon Super place to sit, relax and be mesmerized by the waves. We watched the surfers, paddle boarders, those floating on boogie board rented at the head of the beach and those like us who just waded in up to our knees.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r569515443-Sandy_Beach-Rincon_Puerto_Rico.html
901maryt,Beautiful beach,"Sandy Beach Rincon Sandy is a great beach to either surf if you are able, or just hang out under the palm trees at the edge. GORGEOUS!",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r568549661-Sandy_Beach-Rincon_Puerto_Rico.html
rohm1021,My favorite for beach glass.,Sandy Beach Rincon Sandy Beach took a bit of a toll after the hurricane but there's still enough beach to walk during low tide.,4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r566253876-Sandy_Beach-Rincon_Puerto_Rico.html
Family_guy_of_mn,Nice waves,Sandy Beach Rincon We are a family that likes big waves. They had big waves this week. I hear most of the time they don’t have big waves this time of the year.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r565661875-Sandy_Beach-Rincon_Puerto_Rico.html
shelbys529,"Wonderful, secluded beach",Sandy Beach Rincon We stayed in Rincon for 4 days and visited this beach each day and we were often the only ones! The surf was too strong for basic swimming but it was fun to just play in the waves which were often over 6ft. We collected lots of shells and sea glass on this beach. There is an excellent bar/restaurant called Tamboo at the west end of the beach which was just voted #1 bar in the Caribbean! Amazing food and very reasonably priced. Parking is off street but very safe.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r561827438-Sandy_Beach-Rincon_Puerto_Rico.html
laura7502,Beautiful!,"Sandy Beach Rincon We've been here both in summer and winter. In winter, there are lots of surfers and the waves can be rough. In the summer, it's tranquil and calm. Worth visiting in any season.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r561052305-Sandy_Beach-Rincon_Puerto_Rico.html
AprilD109,Great beach!,Sandy Beach Rincon Sandy beach is a beautiful beach. There are some great little spots to collect shells and sea glass also.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r559211588-Sandy_Beach-Rincon_Puerto_Rico.html
rosepol,"Bodysurfing, no board!","Sandy Beach Rincon After lunch at the Tamboo, we went climbed down steps to the beach, then went bodysurfing on the breakers.  Great spot! Few people, fewer rocks, warm water, and enough wind.  The waves are frequent, relatively easy to read, irregular enough so that I could catch one further out and get a double ride towards the beach after lurking in (between waves) chest deep water.  On the shore, plenty safe if you stay near the water's edge, which is where children and dogs stayed.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r559189083-Sandy_Beach-Rincon_Puerto_Rico.html
dan370,Surf trip,"Sandy Beach Rincon Great spot for surfing less crowded than other spots ,pretty easy to get in and out of waves , also great little spot for a family shaded areas laying on the beach or sitting on the beach ,restaurant right ,theres surfboard  rental right there, pretty simple parking",1,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r556179220-Sandy_Beach-Rincon_Puerto_Rico.html
Z2696CVandyb,Visted after Hurricane and Beach is looking great!,Sandy Beach Rincon Wife and I just returned from Rincon. Beach was in amazing shape after the hurricane. We had a apartment rented up on hill from this beach and spent most of our time there.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r556172783-Sandy_Beach-Rincon_Puerto_Rico.html
ScottB715,Still the Same After Maria,"Sandy Beach Rincon During our recent trip to Rincon, we spent one of our days on Sandy Beach.  It's a beautiful, long stretch of sand just north of Rincon, beyond Domes Beach.  The beach seems largely untouched by Maria; it looked much like it did last year.

Sandy Beach is probably better for surfers than swimmers.  Along most of the beach, it's a bit rocky getting into the water.  However, there's one area near the western/southern end of beach that's good for swimming.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r552235268-Sandy_Beach-Rincon_Puerto_Rico.html
pasml,Great beach to hang out,Sandy Beach Rincon We enjoyed the nice beach with plenty of shade.  There was a nice breeze as well.  It was a good spot for the non- sufers to get into the water- not many rocks.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r551535280-Sandy_Beach-Rincon_Puerto_Rico.html
MelissaKing81,OMG LOVE!,"Sandy Beach Rincon Such a cool, beach/surf scene vibe. Great surfing, close to some great bars and a few shops. There's parking too so no problems there.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r551463026-Sandy_Beach-Rincon_Puerto_Rico.html
Jakenuts,"Go, go now.. it’s too beautiful..","Sandy Beach Rincon Everything in this little spot of Rincon is just ideal. Residents are still working though Maria issues - but the hotels, restaurants, activities are so ready for ya. 

Loved the Sushi Pool Restaurant, Rincon Surf School and just about everything we saw & did over the last week. 

Don’t sleep, book the absurdly cheap flight to Aguadilla and you’ll be sipping a Pina Colada and “helping” (really, you are helping by going) in no time..

My walk to pickup my lady at barefoot yoga..",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r549600952-Sandy_Beach-Rincon_Puerto_Rico.html
sophinawhite,Smooth and Fresh,Sandy Beach Rincon Sandy bottom at the beach is always a good thing. SO comfy and safe. One of the best beaches in Rincon for the whole family.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r513860181-Sandy_Beach-Rincon_Puerto_Rico.html
robynv583,beach time,Sandy Beach Rincon one of the nicer beaches to get into the water  - less rocks makes it more fun!!  kids can have a great time,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r513811505-Sandy_Beach-Rincon_Puerto_Rico.html
512robertor,Outstanding surfing!,"Sandy Beach Rincon This is a beach for surfers, like most of the beaches in Rincón. And this one has waves the height of houses, and sometimes the size of condos. They hold international surf events here, where world class surfers come. This beach is not for beginners! 

And of course, you can take breathtaking photos of the sea, and during the right seasons see humpback whales, or schools of dolphins, as they cross La Mona channel.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r510543067-Sandy_Beach-Rincon_Puerto_Rico.html
hardenl2016,Stayed at Pelican Point Estates,Sandy Beach Rincon We are a group of 7 chaperones and 18 Spanish Club students from a small town in south Georgia. We stayed in this wonderful and spacious place. We loved the view and were right on the beach.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r510500832-Sandy_Beach-Rincon_Puerto_Rico.html
anthonybC8439XT,Surfed Sandy with  Rincon Paddle boards,Sandy Beach Rincon My wife learned to surf on this Beach Begging of April 2017. Nice waves for all levels. Waves were pretty nice and can get pretty big! Great beach!!!,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r508390901-Sandy_Beach-Rincon_Puerto_Rico.html
lindsayg19,Beautiful!,Sandy Beach Rincon We loved Sandy Beach. It was a 15 minute drive from our condo just south of the town center. It was a beautiful wide beach with interesting rock formations and pretty vistas. I would definitely recommend this beach.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r500036083-Sandy_Beach-Rincon_Puerto_Rico.html
Magitinto,Pretty Place,"Sandy Beach Rincon It is a really nice beach, and the water is incredible, there are a place to eat, get some drinks and listen to music which give it a nice touch, great to hung out and enjoy a pretty beach",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r499118339-Sandy_Beach-Rincon_Puerto_Rico.html
265rebeccak,Good Waves for Surfing,Sandy Beach Rincon This is a popular surfing beach but shallow and treacherous for beginners.There is a restaurant adjacent to the parking lot and nice shady areas to sit.,4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r486161511-Sandy_Beach-Rincon_Puerto_Rico.html
RalphK124,Not the best beach for chilling and swimming,Sandy Beach Rincon We would recommend the beach next to Black Eagle Marina or Balneario de Rincon for chilling on the beach and doing some swimming.,3,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r483532531-Sandy_Beach-Rincon_Puerto_Rico.html
Dawn08753,FAVORITE,"Sandy Beach Rincon Spent many days at Sandy Beach!  Surfing was great, it was quiet and scenic.....took a long walk through a trail from Sandy Beach to Domes.  Saw some horses along the way and there is some cool architectural pieces worn away by the ocean that were amazing!  Some cool swim holes at the beach too.  My adult children had fun climbing on the rocks to get the best view of our surroundings!",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r483438140-Sandy_Beach-Rincon_Puerto_Rico.html
LBsta,Great view,"Sandy Beach Rincon We walked along the shore from the lighthouse to the beach and back. The sun was setting over the Isla Desecheo, surfers were riding the last waves of the receding tide, and pelicans dove for dinner all around us. Delightful!",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r482937503-Sandy_Beach-Rincon_Puerto_Rico.html
Slipawaycpl,Beautiful beach,Sandy Beach Rincon We walked here one morning and we're the only ones around. It was clean and beautiful. We saw surfers in the distance.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r482212853-Sandy_Beach-Rincon_Puerto_Rico.html
mkmri53,Stayed in a condo right on the beach.  Gorgeous beach!,Sandy Beach Rincon My son surfed here.  Water is rough for swimming and there is the reef but there is a great spot to get in.  We loved the challenge of the waves but it was not for the faint of heart when we were there. Gorgeous warm water.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r480667600-Sandy_Beach-Rincon_Puerto_Rico.html
oswegodesign,Peaceful beach,Sandy Beach Rincon Sandy Beach is swimmable and can also have good waves. There are palm trees for shade and food is available as well as drinks.,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r480241850-Sandy_Beach-Rincon_Puerto_Rico.html
633simoner,Beautiful spot,"Sandy Beach Rincon We spent the day at Sandy Beach. It's gorgeous! Showing up with nothing but our hotel towels, we were able to rent a cooler, chairs and umbrellas for close to nothing. We had a great time in the surf and relaxing in sun. At lunchtime we took a short stroll up the beach to Tamboo, sat up on the roof and had a great lunch! it was a perfect day.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r479469528-Sandy_Beach-Rincon_Puerto_Rico.html
jmwpr,Beautiful beach w eateries close by,"Sandy Beach Rincon As it's name says, this is a beach in Rincon with a sand bottom. Many beaches in Rincon are rocky but this one has a more forgiving sandy surface. Tambu tavern is on this beach: an informal restaurant with decent menu and cold beer!",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r473889358-Sandy_Beach-Rincon_Puerto_Rico.html
courtneyc775,great place to surf,Sandy Beach Rincon Riptide was really big when we were there so it was great for watching surfers.  You can rent a boogie board or surf board right on the beach.  If you are not a strong swimmer I suggest being very careful.  Ocean floor is rocky (not sandy) so you can get shredded by the current easily if you caught up.  Even just to sit on beach its pretty,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r472692760-Sandy_Beach-Rincon_Puerto_Rico.html
Poseidonwex,Place to relax,Sandy Beach Rincon When the winds are good its a great place to catch some waves...when the waves are no good then its a great beach to relax and take in the sights.  Great vibe!,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r471954428-Sandy_Beach-Rincon_Puerto_Rico.html
Bshields,Sea glass at low tide,Sandy Beach Rincon Went at low tide to find sea glass. The parking lot was empty and lots of sea glass in the tide pool. Beautiful sunset!,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r471626006-Sandy_Beach-Rincon_Puerto_Rico.html
mikebP6506VK,Nice,"Sandy Beach Rincon Yes it is sandy long and clean the surfers were catching some nice waves we enjoy the entertainment
If you're looking for a beach  to hang out for a day give it a try",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r470547946-Sandy_Beach-Rincon_Puerto_Rico.html
jal0920,Rincon vacation,"Sandy Beach Rincon Beautiful beach, big waves, strong undercurrent. Good for strong swimmers, boogie boards, surfing. Not good for young children.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r467603821-Sandy_Beach-Rincon_Puerto_Rico.html
robcar603,Best windward beach,"Sandy Beach Rincon This is the primary tourist beach but is so huge that you never feel crowded or hemmed in.  Several excellent beach side restaurant/bars, plenty of lunch or food sources a block in back of the access road.  Remember to lock that car and leave nothing showing to steal.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r465644579-Sandy_Beach-Rincon_Puerto_Rico.html
324christenh,Beautiful Beach,"Sandy Beach Rincon Loved this beach - beautiful views and surf.  Careful swimming if the waves are big, there is quite a slope getting out of the ocean. We just relaxed in the shade of the palm trees and waded a little bit.  There are a couple porta-potties near Tamboo Bar which is convenient too, the other beaches we had gone too had no facilities unless you were a restaurant patron.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r463882348-Sandy_Beach-Rincon_Puerto_Rico.html
prashsoe,Nice beach but a bit rocky,"Sandy Beach Rincon Went here to surf, but the waves were too high (supposed to be one of the best surf places in the Caribbean). The beach itself was fine but there are some rocks in the water so important to be careful.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r462079693-Sandy_Beach-Rincon_Puerto_Rico.html
melissajol,Good beach for swimming!,"Sandy Beach Rincon This was a good beach to swim at, and hang out at during the day. It was packed our first day there! There are some rocky areas, but nothing too bad. It is also right next to some restaurants and places to grab a drink.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r461539638-Sandy_Beach-Rincon_Puerto_Rico.html
dynastyd2016,vacation,Sandy Beach Rincon The beaches were very rough and rocky and we were not able to swim too much. Our next visit will not be during surfing season.,3,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r461266037-Sandy_Beach-Rincon_Puerto_Rico.html
bheusel,perfect beach for us,Sandy Beach Rincon a lot of waves which we had fun with.  nice beach to hang out with space to relax or play in the ocean.  not as crowded as other beaches by san juan,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r459718786-Sandy_Beach-Rincon_Puerto_Rico.html
160coreyh,Great for first time surfers,Sandy Beach Rincon Went to Sandy beach on semi-flat day and a day with 8-10 food waves. Semi-flat day was perfect for first or second time surfers. Rocky bottom but not sharp and it's deep enough where if you do not dive you won't hit bottom. Definitely a fun experience!,5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r459120494-Sandy_Beach-Rincon_Puerto_Rico.html
Matt19611,Mostly sandy. Some rocky bottom.,"Sandy Beach Rincon We wanted to boogie board here but the beach is very steep and the wave break fast on the beach. The surf wasn't huge but it was very rough with strong currents. On week days you can stroll along, without seeing many people for long stretches. On the weekend it's more crowded.  You can rent surf boards and boogie boards.",4,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r458793374-Sandy_Beach-Rincon_Puerto_Rico.html
Hungry-Roger,Beautiful Beach,"Sandy Beach Rincon Nice sand beach, less rocky than others on the island.  Good for experienced swimmers, surfers, boarders.  Be careful with children as the drop-off is steep.  If you're driving here for the day, aim your GPS for RD2H Ecotours as they're set up in a public (I think) parking area.",5,https://www.tripadvisor.com/ShowUserReviews-g264369-d288387-r458647713-Sandy_Beach-Rincon_Puerto_Rico.html
