user,title,text,rating,url
MARGO MARGO,Plengkung Beach,"G-Land Nice place. White sand, there are also white sands. There are 4 hotels available there.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Hastan Dita,Plengkung Beach,"G-Land The beach is clean, the sand is white, and there are small grains of sand. Beautiful, not crowded, comfortable for relaxing.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Eko Suryantoro,Plengkung Beach,G-Land Awesome!,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Alusia,Plengkung Beach,"G-Land The gathering place for world surfer to surf. This beach have the second best wave in the world and all surfer admit it. This beach is famous for its high and challenging waves.  The way to be here is by road trip through Banyuwangi and go to Alas Purwo National Park or by Boat from Bali. When arrived in alas purwo you can go inside to G-Land by jeep at the pancur beach area, the price is 250k rounded trip for 2-4 person. And then you walk through the bamboo forest to get the beach. Come and try it if you get used to surf.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
puspita dewi,Plengkung Beach,"G-Land The beach is incredibly beautiful, but it's even more beautiful to enjoy in the evening.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Lusi Febrianti,Plengkung Beach,"G-Land Tourist spots in Alas Purwo National Park that can be visited. Cleanliness needs to be considered, especially the prayer room.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Payjoo Azhari,Plengkung Beach,"G-Land Beautiful, still virgin.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
KCB barokah,Plengkung Beach,G-Land Car rentals and tours in Banyuwangi.... Good beach but no private car access.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Amirul Mutaqin,Plengkung Beach,G-Land Pantai bagus akses mobil pribadi tidak ada,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
adhi stanza,Plengkung Beach,G-Land Beautiful ❤️,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Nanda Kompak,Plengkung Beach,"G-Land Beautiful, peaceful, and tranquil nature.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
SUGIANTO,Plengkung Beach,G-Land A truly stunning beach.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Faizah,Plengkung Beach,"G-Land The beach is really awesome! I visited it yesterday during low tide, so I could play around on the beach area. But during high tide, the waves here are huge. This place is often used for surfing, usually from March to October. In my opinion, the view in front of Jawa Jiwa location is better. At Plengkung Beach, in front of Joyo Resort, there is a helipad.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
alan nobita,Plengkung Beach,"G-Land The beach is beautiful, with white sand and not too crowded. It's nice for relaxing. To go to Plengkung, you have to park your vehicle at Pancur Beach and then rent a troper car for 250,000 rupiah per car, which can accommodate up to 6 people.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Christine Sidarta,Plengkung Beach,G-Land Beautiful view and very nice place for the people who likes surfing.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Harian 22 Desember,Plengkung Beach,G-Land The beach is still natural and rarely visited by tourists.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Algonz Dimas B. Raharja,Plengkung Beach,G-Land Great place to visit in southeast Banyuwangi.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Rusdy Renwarin,Plengkung Beach,G-Land Amazing place,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Red Johan,Plengkung Beach,G-Land Good,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Rima Safitri,Plengkung Beach,G-Land Tempat nyaman bersejarah,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Arvin,Plengkung Beach,G-Land Amazing nature place,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Muhsin Thoyib,Plengkung Beach,G-Land Exiting beach,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Sholeh DS,Plengkung Beach,"G-Land Here is one of the points of the Triangle Diamond of Banyuwangi. Plengkung Beach, a beach with waves rumored to be the second largest in the world. For those of you who are not yet skilled at conquering waves, don't try it, it's better to conquer the heart of your future in-laws first.
The Terrace Limestone of Blambangan Peninsula at Plengkung Beach in the southern part of Alas Purwo National Park, on the Blambangan Peninsula, reveals light brown-colored limestone rocks with a large amount of mollusk shells and coral fragments. While sand-sized limestone (calcarenite) contains planktonic and benthic foraminifera.
This limestone is a constituent of the karst landscape in the Blambangan Peninsula dating back to the Neogene, known as the Punung Formation. The karstification process on the surface of the limestone rock forms lapies or karren structures. Abrasion on the limestone cliffs produces sea-level notches with heights between 1.5-2 m above sea level on average. In the distance, to the north, three rows of beach terraces can be observed.
The presence of these beach terraces indicates the continued tectonic uplift activity in the southern part of Java Island. Plengkung Beach in the Banyuwangi area is known for its high-layered waves, making it a very famous international surfing location. Lava beneath the limestone terrace, volcanic mountains in the north formed on the mainland.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Fatin Susanna,Plengkung Beach,"G-Land Banyuwangi's Pancur Beach... but for surfing, it's Plengkung. ",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Fera Mardiani,Plengkung Beach,G-Land Best place for surfer. Not much activity here if ur not a surfer .   Nice place for relaxing n explore alas purwo national park,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Bunda Puripelangi,Plengkung Beach,G-Land A beach in Banyuwangi that leaves many beautiful memories.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Fiki Nur Rizqi,Plengkung Beach,G-Land Good,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
SLB Kalipuro,Plengkung Beach,G-Land A beautiful place,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
alvredooo,Plengkung Beach,"G-Land A little walk into the forest from G-Land, you will find a very natural forest, the mystical aura is strongly felt... there are quite a lot of animals, I even took a selfie with one of the deer inhabitants of Alas Purwo lol",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Diene Sofita,Plengkung Beach,G-Land The coastline is vast.. the sand is clean,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
AINUL YAQIN,Plengkung Beach,"G-Land Plengkung Beach is a beach located in the southern part of Banyuwangi regency. The supporting beach itself includes the area of Alas Purwo which is famous for its spookiness throughout Indonesia. Many people from inside and outside the city come for various purposes. Starting from wanting to travel with family to those who come for other purposes such as wanting to meditate and seek spirits. For its beauty, there is no doubt, that Plengkung beach or famous as G-Land has its own beauty and uniqueness. Its very high and big waves make it crowned as the second highest wave in the world under the waves of Hawaii beach in America so many surfers come from abroad and within the country to feel the greatness and fierceness of the waves of Plengkung beach. Not only the waves, the beach itself is very beautiful with its white sand adding to the beauty of Plengkung beach, so from that, Plengkung beach is one of the must-visit tourist destinations when vacationing in Banyuwangi. When you come to Banyuwangi, it doesn't feel complete, if you don't visit this one beach because it is famous throughout the country and abroad here we can also enjoy the journey while seeing the greenery of bamboo trees lining the side of the road which makes the journey more enjoyable and not boring.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Mas Yant,Plengkung Beach,"G-Land Natural Beach in Banyuwangi Regency, located in Alas Purwo National Park. to get there you have to use a jeep from the manager which costs around 250 thousand starting from Pancur beach with a challenging and fun route, clean beach and big waves it is recommended to enjoy the atmosphere only in the afternoon there, complete facilities, prayer rooms, bathrooms, and others",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Eza Jasmine,Plengkung Beach,G-Land Love nature,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
4NC Explorer,Plengkung Beach,"G-Land Even when the weather is not right, it's still beautiful. Check out interesting travel videos on the 4NC Explorer channel. Plengkung Beach or better known as G-Land is a tourist destination that has a beautiful panorama of rolling waves. Which makes a magical attraction to foreign tourists for surfing. Unfortunately, access needs to be improved to be safer when going to this place.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Egar D Resta,Plengkung Beach,"G-Land The furthest place accessible by special car with a route from Pancur beach to Plengkung beach, There are rest areas and toilets. You can also walk towards the south to the resort / beach with a different view Sometimes there are deer coming to the beach to drink",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Yulianto Adi,Plengkung Beach,G-Land It's just normal.... indeed if you can't and don't like surfing it's better not to come here... there's no other activity besides surfing,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Rubi Strubi,Plengkung Beach,"G-Land A good beach for surfing, this beach is well known around the world",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Onny Pandika,Plengkung Beach,"G-Land Natural Beach in Banyuwangi Regency, located in Alas Purwo National Park.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Superdoubles,Plengkung Beach,G-Land I'm from Hawaii and visited before quarentine! These are definetly the best waves that I've surfed in another country! Thank you Indonesia! Now I'm surfing Pipe and waiting until I can travel! The waves aren't just great but the people are too! Definetly one of the best waves in the world ✌  My ranking of the places I have surfed would be: 1- Pipe 2- Teahupo'o 3- G-land 4- Piha (New Zealand) 5- Cloudbreak 6- Margaret River 7- Mancora (Peru) 8- Florianopolis (Brazil) 9- Bali Last but not least... 10- Bells Beach,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Marcio Rinaldi,Plengkung Beach,G-Land Muito surf!,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Fendy,Plengkung Beach,G-Land Love it !!!,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Erick Ardan,Plengkung Beach,"G-Land I really like this place, the beach is beautiful, the scenery is good, lots of wildlife.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Howtofindthemoney,Plengkung Beach,G-Land Long wave,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Arief Arief,Plengkung Beach,"G-Land To get to Plengkung Beach from Banyuwangi, enter the Alas Purwo area. Then park your vehicle in the Pancur Beach area. To get here, rent a separate car (around 250,000 IDR). Plengkung Beach has become one of the international tourist destinations for surfing. Some of them go to Plengkung via the Bali route. If you like surfing, it's perfect to come here.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Rina Suliestyana,Plengkung Beach,"G-Land The place is comfortable, and the scenery is also very good.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
ATOK HANDOKO,Plengkung Beach,G-Land Beautiful place,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Denny Archea,Plengkung Beach,G-Land Holiday at Plengkung Beach,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Indra Susandi,Plengkung Beach,"G-Land Plengkung Beach is located within the Alas Purwo National Park area. To get to this beach, you have to rent a vehicle from Pancur Beach for 250,000 IDR for a journey of about 9km. It's best to visit this beach from March to September because the waves are big and it becomes crowded with tourists who want to surf.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Intan Diah Pratiwi,Plengkung Beach,"G-Land Mentioning the name Plengkung or G-Land, almost everyone knows about it. Plengkung is a beach that has good waves and is suitable for surfers. Due to this uniqueness, Plengkung also hosts competitions that are attended by surfers from around the world. Surfers are challenged to conquer and enjoy the rolling waves at Plengkung. Plengkung is located within the Alas Purwo National Park area, and it takes about 3 hours to reach it from Banyuwangi city. Before reaching Plengkung, you will enter the Alas Purwo National Park, and about 5km later, you will arrive at Pancur Beach. The road from Alas Purwo National Park to Pancur is smooth asphalt that can be traveled by bicycles, motorcycles, cars, Hiace, buses, and trucks. Along the way, you will be treated to lush tree views that produce fresh air, and local residents' plantations. After reaching Pancur, you cannot go directly to Plengkung. To get to Plengkung, you have to take a Jeep provided by the Alas Purwo TN manager. The road from Pancur to Plengkung is a macadam road, and some parts are narrow, accompanied by dense trees and bushes, and interspersed with the sound of waves crashing in the distance. Why do you need to use the provided Jeep to get to Plengkung? Because, in addition to the road access being not good, there are sometimes monkeys, deer, and bulls that come out onto the road along the way. The Jeep fare starts at 250,000 IDR. Plengkung also has facilities such as gazebos, swings, helipads, and several cottages. Prepare enough food and drink supplies if you go to Plengkung, although there is also a clean and tidy food court in Pancur. Please visit Alas Purwo TN, and keep the environment clean and preserve nature.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Sandhoz Mario,Plengkung Beach,"G-Land January 2020, Plengkung/G-Land beach is famous for its waves, a paradise for surfers, and one of the 7 best waves in the world. Besides surfing, visitors can enjoy other tourist attractions, there are 3 alternative beaches, 5 resorts, and 2 ways to visit there. Located in the Alas Purwo National Park: 1. Pura Luhur Giri Salaka, 2. Pura Kawitan (Kawitan site), 3. Savana Sadengan, 4. Pancur Post (Pancur beach, 24-hour food court, rest area, camping ground) electricity is available, 5. Istana Cave, 6. Mayangkara Cave, 7. Parangireng Beach, 8. Plengkung Beach. These sites are on the same route. If traveling by land from Banyuwangi city, turn left at De Djawatan and follow the directions to Alas Purwo, there are still 2 more gas stations. If traveling by sea, you can rent a boat from Muncar Beach or Bali. Always keep the environment clean and be polite.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Vicky R Idhofi,Plengkung Beach,"G-Land The most beautiful beach in Banyuwangi. Like a private beach, Plengkung Beach offers a very charming view. The beach sand is like pepper grains. The seawater is very clear so you can see the seabed and seaweed inside. To enter G-land, we have to rent a jeep because this place is very private and does not allow public motor vehicles to enter. So, we chose to bike to enjoy the natural beauty. It is still a forest with wild animals that we can encounter along the way.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Zaenal Arifin,Plengkung Beach,G-Land Great to see the sunset from here.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
yulia purwo,Plengkung Beach,"G-Land The beach is really nice... but the entrance fee is 250,000 IDR per car... which can hold 6 people.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Halfish Channel,Plengkung Beach,G-Land Beautiful beach Nice place Nice beach Indonesia great,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Bellmia TV,Plengkung Beach,G-Land Great spot for scape from City and adventures at fores with wild life animals,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Nana Tayank,Plengkung Beach,"G-Land Very cool..., in the same location as Alas Purwo...,",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Fenska,Plengkung Beach,G-Land The experience of view is great however it is not recommended for family or romance visit. Only for surfer soul. There are so many variety of waves everyday. A quiet place and no food street except at the hotel,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Regina Monica,Plengkung Beach,"G-Land Plengkung or G-Land.. a beautiful beach located in Banyuwangi, East Java... this is a southern beach known for its big waves.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Hanang SAMODRA,Plengkung Beach,G-Land The local community needs to be more innovative.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Padepokan Gelas Pecah (Gelas Pecah),Plengkung Beach,G-Land Beautiful beach.,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Dyah Kusuma Susanti,Plengkung Beach,G-Land Nice beach,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Novi Liana,Plengkung Beach,"G-Land Pantai yg terletak didalam 1 kawasan alas purwo, dengan sejuta pesona disana.  Tapi cocok untuk surfing untuk tidak surfing sangat disayangkan karena tidak ada bibir pantai untuk bersantai, kalau bisa jaga kebersihan yah ❤  Bibir pantai yang pendek tp dengan pemandangan melihat ombak yg menggulung membuat kenyamanan dan kehangatan di dada ❤❤❤",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Mark Hansson,Plengkung Beach,G-Land Awesome waves,,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
Maftuhah _,Plengkung Beach,"G-Land G-Land is famous for its waves that are renowned for surfing, even the second-best place in the world for surfing. The rest are just beaches, but both of them require effort. For Wedi Ireng, you have to take a boat or climb a hill first. While for Green Bay, the road is rocky.",,https://www.google.com/maps/search/?api=1&query=Plengkung%20Beach&query_place_id=ChIJnWsyFcGS0y0RSMfwgrmST4E
