user;title;text;rating;url
P “The Igeeit” Lam;Keramas Beach;Beautiful beach, sparkly black sand, unique that it's iron sand (sticks to magnets like iron filings)! But that makes the sand burn your feet during daytime. Also, too much rubbish all over.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
VegAlex Pro;Keramas Beach;The dirtiest beach in the world;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
rocky s;Keramas Beach;So sad to see all the rubbish piles on this beautiful beach. Nearly stepped on a needle while walking. Obviously, Indonesia has a rubbish problem, and I hope the government implements something to protect its waterways and beaches.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Fian Nur Haqiqi;Keramas Beach;Quite a beautiful beach;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Nasir;Keramas Beach;Beautiful place to visit and enjoy your time. Sunset time is even more beautiful here;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Doddy S;Keramas Beach;Keramas Beach is no less interesting than Sanur Beach, with cool waves for surfing. Can watch sunrise too. Free entrance, if you pay only for parking.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Awalludin Ponco Aji;Keramas Beach;Very fun beach;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
????? ???????;Keramas Beach;Beautiful black sand. Convenient for entering the ocean to swim.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Gerry R.C;Keramas Beach;Grey rough waves skinny beach. Lots of surfing lessons. Too powerful for the wife and me;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
???????;Keramas Beach;The beach is incredibly long, and you can see an island in the distance, very beautiful.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Irina Moroz;Keramas Beach;Beautiful place;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Mariana Cynthia;Keramas Beach;Good waves but too dirty;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Kristining Tyas;Keramas Beach;Easy access, wavy beach for surfing. For food lovers, there is Swan Village restaurant with a complete menu;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Dirk Bruhn;Keramas Beach;A black volcanic beach that is extremely hot and can only be entered with shoes. There are few rock-free entrances to the sea, but a good surf spot and nice bars;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Ajit Shekhar;Keramas Beach;Beautiful beach, beautiful sunrise, amazing surfers;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Anastasia Lazarenko;Keramas Beach;Black sand;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Anait Miller;Keramas Beach;Clean, beautiful, and uncrowded, nice to walk along the shore, even swim (but the waves are strong, so be careful) to avoid turning into a corner I recommend visiting in the early morning;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
????????? ??????;Keramas Beach;The biggest, empty, truly black beach near Ubud If you want to have such a video, you should go there. inst: anastasiy.si;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Reviews Russian;Keramas Beach;There's nothing to do on this beach. Dirty, although you can see that the locals are collecting garbage in piles. Don't swim.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Jamal;Keramas Beach;Beautiful, calm, and peaceful black sand beach in the Gianyar area. Came in the late afternoon on a weekend and was surprised it was fairly empty, except for a few other tourists and fishermen. The black sand really heats up during the day, so best to keep your sandals and slippers on until you get to the slightly damper part of the beach.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
John Doe;Keramas Beach;One of the best long Black sand beaches with strong waves (check Tide Table & weather apps before you visit) Recommended for a morning visit, easy to reach via Gojek, but to leave with Gojek, you need to avoid local taxi mafia by leaving till the main road junction, beyond the paddy field (not ideal for sunset / night travel) The beach is clean, if not overlapping with weekends or festival crowds, so no complaints if you visit during non-peak season morning with no crowd. Not recommended for swimming alone as there is no safe guard, you are dealing with Pacific Ocean waves and undercurrent.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Irena Westerman;Keramas Beach;Beautiful beach! We combined the beach/surf day with a visit to the Komune hotel. We also rented a surfboard there (100K/hour). Swimming was not recommended due to the coral and possible injuries. But the hotel has a swimming pool, so that compensates. You have to spend at least 300K to sit on the poolside sun loungers. Don't want to? Then you can also sit comfortably at a table in the restaurant.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Niccolò Massacesi;Keramas Beach;Particular beach with black sand and where you can surf;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
J.D.;Keramas Beach;Beautiful black sand beach. Walk a bit south from the pin on Google maps, for about 10-15 minutes, and the beach will be mostly empty! Be careful when swimming, the waves hit hard on this beach! 4 stars because there's a lot of trash scattered about.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Pande Baik;Keramas Beach;Beautiful sand beach;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Iman F;Keramas Beach;An alternative to enjoy the sunrise besides Sanur beach, the atmosphere is quiet, there is no disturbance from street vendors;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Dmytro;Keramas Beach;Go at sunset, the view is amazing.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
I Wayan Artanayasa;Keramas Beach;Good;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Denis Khodakov;Keramas Beach;A cool beach with black volcanic sand and inexpensive cafes. Sometimes littered, but that's not a problem :);;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
sumertawan;Keramas Beach;As far as I know, the beach is dirty with waste.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Crocus;Keramas Beach;The sand sparkles, and there are few people.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Olzhas Arystanov;Keramas Beach;Very dirty, with tons of trash lying around. It's very sad what people do to this otherwise magnificent place.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Agung Widia;Keramas Beach;Black sand beach, popular for surfing but not very clean, with a few cafes on the beach.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
???? ????????;Keramas Beach;This is the greatest place.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Shadow Bringer;Keramas Beach;It's very good, I love it very much.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Gemello Bali Villa;Keramas Beach;Beautiful beach.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
André H.;Keramas Beach;Beautiful beach with nice waves inviting for a swim. Unfortunately, there is almost no shade.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Anastasiia Nikulinskikh;Keramas Beach;It's beautiful, but the waves were big, you can't even enter the water.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Pori Vo;Keramas Beach;Cool. The beach with black sand. The food is OK.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
??????? ????????;Keramas Beach;Just WOW.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
hadi Tour family;Keramas Beach;Nice and beautiful, many villas especially at night, and many foreign tourists also stay here.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Viralissa the Blizzard;Keramas Beach;Too strong waves for swimming, but beautiful black sand to walk around. Sparkling in the sunlight like thousands of gems. Only a few people around, very peaceful and quiet. Several nice restaurants around.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Adèle Petit;Keramas Beach;We were looking for a black sand beach, and we were not disappointed! The sand is fine and quite intense black, very intense in some areas. Swimming is impossible as in most Bali beaches. Worth a stop if you're on the road.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Yohanes Lexianus;Keramas Beach;Beautiful beach for surfing.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Pauline Scalera;Keramas Beach;Very good, great terrace, tranquil background music, and very kind staff.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Rene Hecker;Keramas Beach;Wonderfully quiet at midday. The water is quite clear. I find it great there.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
NightBot Elf;Keramas Beach;The beach is lovely. The sand sparkles. Good waves for surfing.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Adriana Tomas;Keramas Beach;Good place to watch the surfers.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
????????? ???????;Keramas Beach;An unexpected find. We were passing by and decided to stop by. A magnificent beach with shimmering black sand.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
????;Keramas Beach;Terrible.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
?????? ????????;Keramas Beach;A very beautiful beach, but a bit dirty. Swimming is not allowed here, so only surfing, waves are great.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Charles David;Keramas Beach;Nice to go in the morning. Fewer people.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Williem Cahya;Keramas Beach;Cool beach, less crowded, with a small restaurant offering a great view at a good price.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Claudia Bürmann;Keramas Beach;Beautiful beach where nothing was happening, but with black sand and scuttling crabs. The waves were fantastic. I cannot judge if it is safe to swim there. We were only with our feet in the water.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
DB Menzies;Keramas Beach;Top surf destination.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
SV DREAM;Keramas Beach;I love this beach. Walking on it makes you feel like you're on a real island. Lovely ocean, powerful waves, a wide sandy shore, very comfortable to walk on, and very few people.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
???? ???????????;Keramas Beach;So beautiful.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
uNT 7;Keramas Beach;Requires attention.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Jayant Ganguly;Keramas Beach;Bali, as such, is overrated (at least from experience). What is attractive is the cost. Keramas beach is average.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Shannon Tipene;Keramas Beach;Well worth getting up early to catch the sunrise.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Guille “Guille Rio Gllos”;Keramas Beach;A black sand beach. It is very difficult to swim here, the waves are enormous.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Anastasia Yulianti;Keramas Beach;Ample parking. One of the black sand beaches in Gianyar, Bali. I came in the afternoon, the beach wasn't crowded, so it was nice to enjoy the evening atmosphere here. The beach is quite clean.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Dávid Bíró Márk;Keramas Beach;The water is cool! If you want, you can try surfing for 100k per hour.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
John Coltrane;Keramas Beach;One of my favorites in Indonesia. Miles of black sand, no tourists, an excellent restaurant (Swan) with very reasonable prices.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
paul malane;Keramas Beach;It's been 5 years since our last trip, the gardens have grown, the resort is looking great, the food and service were really good, it's still fun, great vibe.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Grzegorz Str;Keramas Beach;Beautiful place.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
N Rahmawati;Keramas Beach;The waves are very big, the wind is strong, great to enjoy.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
??????? ??????;Keramas Beach;Bhhhhh.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Inesa Grigait?-Špu?ien?;Keramas Beach;"It was exciting to experience black volcanic sand on the beach. The beach is cleaner near the cafes and hotels; otherwise, there is a lot of trash. We found a really nice place to be, so we enjoyed ourselves for a few hours. Almost all beaches in Bali are similarly dirty, unfortunately. Be aware that you cannot swim there, the waves are very large and powerful. Children cannot be near the water without adults beside them, the currents are too strong. Otherwise, it was a nice experience on the black sand beach next to the sea and palms.";;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Frayne Glenward;Keramas Beach;Black sand beach with surfers only. Not crowded at all. There are some warnings in some spots along the coast not to swim because of strong currents. However, there are nice surfer bars/cafes like in Balangan beach and even some beach clubs with a pool.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Roma Chugunov;Keramas Beach;Dirty beach and strong waves :(;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Hanan F;Keramas Beach;Beautiful and clean beach, worth a visit.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Jay Matthew;Keramas Beach;Quite an interesting black beach, the sand sparkles. It's really nice during sunrise or sunset. You get the perfect colors of the atmosphere. Good for photos.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
?????? ?;Keramas Beach;Have you ever seen a beach with black sand?;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Magdalena Brus;Keramas Beach;Depends on when you come here. During high tide, the beach is clean and quite interesting with its glittering black sand. Cool to watch the surfers. The small bars and the more expensive bar by the Komune Hotel are great places to hang out and watch the waves. However, during low tide, it is full of garbage. It is slightly sad.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Revati Pushane;Keramas Beach;A lovely deserted beach, but mountains of trash. Locals don't care about the garbage, the main thing is paying in restaurants.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Harriet Edwards;Keramas Beach;Plastic everywhere, not suitable for anything other than a quick walk to say you've seen the black sand. Let's all help Bali together by picking up our trash.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Grace Ongkowidjojo;Keramas Beach;Follow the direction from Google Maps, and you will encounter a narrow road on the left side that leads to a quite wide area for parking. The beach does not have many locals, so it is relatively free from vendors. Free entry. Apparently, many people surf here. It is also one of the beaches in Bali with black sands.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Dolomiti superski46;Keramas Beach;Blissful view ??;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Mr. Alex Silaev;Keramas Beach;I don't really like this beach. I've been here several times and have seen a lot of garbage in the sea, plastic bags, and other waste. The beach is deserted, mainly surfers??? hang out. There are a couple of small beach clubs and warungs. Not far from the beach, there is a brewery with astronomically expensive beer and a small winery.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
WM;Keramas Beach;Beautiful black sand beach! There weren’t a lot of people when we were there at 2 pm. While we saw a warung/restaurant there, there are no vendors along the beach, so it’s indeed a peaceful place. There’s quite a bit of rubbish at their beach though, as with most public beaches in Bali.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Victoria Orlova;Keramas Beach;Gorgeous beach for walking and maybe for surfing ???;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
S Molotov;Keramas Beach;Very unusual and beautiful beach.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Lauri Ramírez Hidalgo;Keramas Beach;Lovely quiet black sand beach, not heavily exploited, with shiny volcanic sand. A large amount of garbage comes from the small river that flows into the beach and from the sea. We saw some employees cleaning certain parts of the beach (only those that coincided with the resorts and restaurant). When the tide is low, it's more pleasant for bathing, although you'll be surrounded by plastics floating in the water. With the tide high, complicated. Much current and high waves. A good option for surfers??? By the way, if you plan to go there with Grab, be careful about the return if you are staying in Ubud or far from the beach. They take you there, but then no cars arrive at the beach for the return. We tried, and no driver accepted the trip. Finally, we returned to Ubud with a taxi (it will be marked on the way to the beach).;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Mohammad Asqoul;Keramas Beach;Beautiful but dirty;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
russell maharlika;Keramas Beach;Amazing beach, not much around the beach, so make sure to pack some good and drinks, and have a reliable mode of transport, since this beach is away from all the tourists spots. The beach is super dirty, with lots of plastic trash, so not ideal for children to play sand. Waves are pretty high and aggressive, not for swimming either, not sure about surfing. Nice for a morning walk along the beach catching the sunrise.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
france-diane hardy;Keramas Beach;The beach with lava sand is beautiful, but you cannot swim there due to rolling waves. Some religious celebrations happened during my stay on that beach, with musicians and local usages. I liked to observe with respect #nopicture #novideo;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Colin Nordhausen;Keramas Beach;Super relaxing black-sand beach off the beaten trail (ish). We came here at sunset the other day and had a nice little swim and then laid out on the sand for a bit afterward. It’s quiet and not too crowded—very different from most other beaches.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Steve Boxall;Keramas Beach;Good surfing beach, rent a board for 100,000 an hour;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Sarah O'Gorman;Keramas Beach;Beautiful & quiet beach! Definitely recommend visiting;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Alice Rotelli;Keramas Beach;During high tide it's nothing special. Quite dirty, lots of plastic, few nice restaurants on the beach.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
Polina Kharionovskaya;Keramas Beach;Simply a stunning place! I didn't expect I would like it so much here, a very strong impression!;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
????? ?????????;Keramas Beach;Beautiful black and sparkling sand. The beach is dirty, there were big waves, not suitable for swimming.;;https://www.google.com/maps/search/?api=1&query=Keramas%20Beach&query_place_id=ChIJH3OlllUU0i0R7gr3r_FVZkY
